2017-04-24 21:30:14   |   2017-04-24 21:30:14.012973   |    48.154    |    48.2
2017-04-24 21:30:15   |   2017-04-24 21:30:15.012984   |    48.154    |    48.2
2017-04-24 21:30:16   |   2017-04-24 21:30:16.012990   |    47.615    |    48.2
2017-04-24 21:30:17   |   2017-04-24 21:30:17.012995   |    47.615    |    48.2
2017-04-24 21:30:18   |   2017-04-24 21:30:18.013000   |    47.615    |    48.2
2017-04-24 21:30:19   |   2017-04-24 21:30:19.013005   |    48.154    |    47.6
2017-04-24 21:30:20   |   2017-04-24 21:30:20.012999   |    47.615    |    47.6
2017-04-24 21:30:21   |   2017-04-24 21:30:21.013004   |    47.615    |    47.6
2017-04-24 21:30:22   |   2017-04-24 21:30:22.013021   |    48.154    |    48.2
2017-04-24 21:30:23   |   2017-04-24 21:30:23.013019   |    48.154    |    47.6
2017-04-24 21:30:24   |   2017-04-24 21:30:24.013022   |    47.615    |    48.2
2017-04-24 21:30:25   |   2017-04-24 21:30:25.013025   |    47.615    |    47.1
2017-04-24 21:30:26   |   2017-04-24 21:30:26.013035   |    47.615    |    47.6
2017-04-24 21:30:27   |   2017-04-24 21:30:27.013035   |    48.154    |    47.6
2017-04-24 21:30:28   |   2017-04-24 21:30:28.013037   |    47.615    |    47.6
2017-04-24 21:30:29   |   2017-04-24 21:30:29.013043   |    47.615    |    47.6
2017-04-24 21:30:30   |   2017-04-24 21:30:30.013051   |    47.615    |    48.2
2017-04-24 21:30:31   |   2017-04-24 21:30:31.013056   |    47.615    |    48.2
2017-04-24 21:30:32   |   2017-04-24 21:30:32.013054   |    47.615    |    47.6
2017-04-24 21:30:33   |   2017-04-24 21:30:33.013056   |    47.615    |    48.2
2017-04-24 21:30:34   |   2017-04-24 21:30:34.013066   |    48.154    |    48.7
2017-04-24 21:30:35   |   2017-04-24 21:30:35.013066   |    48.692    |    47.6
2017-04-24 21:30:36   |   2017-04-24 21:30:36.013068   |    47.615    |    48.7
2017-04-24 21:30:37   |   2017-04-24 21:30:37.013082   |    48.692    |    48.2
2017-04-24 21:30:38   |   2017-04-24 21:30:38.013073   |    48.154    |    47.6
2017-04-24 21:30:39   |   2017-04-24 21:30:39.013079   |    47.615    |    48.2
2017-04-24 21:30:40   |   2017-04-24 21:30:40.013085   |    47.615    |    48.2
2017-04-24 21:30:41   |   2017-04-24 21:30:41.013097   |    47.615    |    47.6
2017-04-24 21:30:42   |   2017-04-24 21:30:42.013093   |    48.154    |    48.2
2017-04-24 21:30:43   |   2017-04-24 21:30:43.013096   |    47.615    |    48.2
2017-04-24 21:30:44   |   2017-04-24 21:30:44.013101   |    47.615    |    48.2
2017-04-24 21:30:45   |   2017-04-24 21:30:45.013103   |    47.615    |    47.6
2017-04-24 21:30:46   |   2017-04-24 21:30:46.013116   |    47.615    |    48.2
2017-04-24 21:30:47   |   2017-04-24 21:30:47.013115   |    47.615    |    48.2
2017-04-24 21:30:48   |   2017-04-24 21:30:48.013117   |    47.615    |    48.2
2017-04-24 21:30:49   |   2017-04-24 21:30:49.013126   |    47.615    |    47.6
2017-04-24 21:30:50   |   2017-04-24 21:30:50.013127   |    48.154    |    48.2
2017-04-24 21:30:51   |   2017-04-24 21:30:51.013141   |    47.615    |    47.6
2017-04-24 21:30:52   |   2017-04-24 21:30:52.013144   |    48.154    |    48.7
2017-04-24 21:30:53   |   2017-04-24 21:30:53.013142   |    47.615    |    48.2
2017-04-24 21:30:54   |   2017-04-24 21:30:54.013156   |    47.615    |    47.6
2017-04-24 21:30:55   |   2017-04-24 21:30:55.013152   |    47.615    |    47.6
2017-04-24 21:30:56   |   2017-04-24 21:30:56.013152   |    47.615    |    48.2
2017-04-24 21:30:57   |   2017-04-24 21:30:57.013163   |    47.615    |    47.6
2017-04-24 21:30:58   |   2017-04-24 21:30:58.013168   |    48.154    |    48.2
